id_code,experiment,plate,well,sirna,group
HEPG2-04_3_L12,HEPG2-04,3,L12,595,3
HEPG2-04_3_L13,HEPG2-04,3,L13,1053,3
HEPG2-04_3_L14,HEPG2-04,3,L14,908,3
HEPG2-04_3_L15,HEPG2-04,3,L15,469,3
HEPG2-04_3_L16,HEPG2-04,3,L16,554,3
HEPG2-04_3_L17,HEPG2-04,3,L17,363,3
HEPG2-04_3_L18,HEPG2-04,3,L18,300,3
HEPG2-04_3_L19,HEPG2-04,3,L19,4,3
HEPG2-04_3_L20,HEPG2-04,3,L20,796,3
HEPG2-04_3_L21,HEPG2-04,3,L21,895,3
HEPG2-04_3_L22,HEPG2-04,3,L22,259,3
HEPG2-04_3_L23,HEPG2-04,3,L23,1059,3
HEPG2-04_3_M02,HEPG2-04,3,M02,1014,3
HEPG2-04_3_M04,HEPG2-04,3,M04,990,3
HEPG2-04_3_M05,HEPG2-04,3,M05,527,3
HEPG2-04_3_M06,HEPG2-04,3,M06,191,3
HEPG2-04_3_M08,HEPG2-04,3,M08,24,3
HEPG2-04_3_M09,HEPG2-04,3,M09,961,3
HEPG2-04_3_M10,HEPG2-04,3,M10,185,3
HEPG2-04_3_M12,HEPG2-04,3,M12,127,3
HEPG2-04_3_M13,HEPG2-04,3,M13,396,3
HEPG2-04_3_M14,HEPG2-04,3,M14,215,3
HEPG2-04_3_M16,HEPG2-04,3,M16,1057,3
HEPG2-04_3_M17,HEPG2-04,3,M17,901,3
HEPG2-04_3_M18,HEPG2-04,3,M18,940,3
HEPG2-04_3_M20,HEPG2-04,3,M20,755,3
HEPG2-04_3_M21,HEPG2-04,3,M21,808,3
HEPG2-04_3_M23,HEPG2-04,3,M23,564,3
HEPG2-04_3_N02,HEPG2-04,3,N02,135,3
HEPG2-04_3_N03,HEPG2-04,3,N03,842,3
HEPG2-04_3_N04,HEPG2-04,3,N04,98,3
HEPG2-04_3_N05,HEPG2-04,3,N05,969,3
HEPG2-04_3_N06,HEPG2-04,3,N06,402,3
HEPG2-04_3_N07,HEPG2-04,3,N07,159,3
HEPG2-04_3_N08,HEPG2-04,3,N08,163,3
HEPG2-04_3_N09,HEPG2-04,3,N09,802,3
HEPG2-04_3_N10,HEPG2-04,3,N10,664,3
HEPG2-04_3_N11,HEPG2-04,3,N11,888,3
HEPG2-04_3_N12,HEPG2-04,3,N12,422,3
HEPG2-04_3_N13,HEPG2-04,3,N13,369,3
HEPG2-04_3_N14,HEPG2-04,3,N14,197,3
HEPG2-04_3_N15,HEPG2-04,3,N15,674,3
HEPG2-04_3_N16,HEPG2-04,3,N16,76,3
HEPG2-04_3_N17,HEPG2-04,3,N17,326,3
HEPG2-04_3_N18,HEPG2-04,3,N18,122,3
HEPG2-04_3_N19,HEPG2-04,3,N19,652,3
HEPG2-04_3_N20,HEPG2-04,3,N20,748,3
HEPG2-04_3_N21,HEPG2-04,3,N21,520,3
HEPG2-04_3_N22,HEPG2-04,3,N22,614,3
HEPG2-04_3_N23,HEPG2-04,3,N23,636,3
HEPG2-04_3_O02,HEPG2-04,3,O02,171,3
HEPG2-04_3_O03,HEPG2-04,3,O03,487,3
HEPG2-04_3_O04,HEPG2-04,3,O04,237,3
HEPG2-04_3_O05,HEPG2-04,3,O05,39,3
HEPG2-04_3_O06,HEPG2-04,3,O06,515,3
HEPG2-04_3_O07,HEPG2-04,3,O07,629,3
HEPG2-04_3_O08,HEPG2-04,3,O08,759,3
HEPG2-04_3_O09,HEPG2-04,3,O09,864,3
HEPG2-04_3_O10,HEPG2-04,3,O10,438,3
HEPG2-04_3_O11,HEPG2-04,3,O11,672,3
HEPG2-04_3_O12,HEPG2-04,3,O12,782,3
HEPG2-04_3_O13,HEPG2-04,3,O13,719,3
HEPG2-04_3_O14,HEPG2-04,3,O14,443,3
HEPG2-04_3_O15,HEPG2-04,3,O15,999,3
HEPG2-04_3_O16,HEPG2-04,3,O16,311,3
HEPG2-04_3_O17,HEPG2-04,3,O17,51,3
HEPG2-04_3_O18,HEPG2-04,3,O18,1093,3
HEPG2-04_3_O19,HEPG2-04,3,O19,265,3
HEPG2-04_3_O20,HEPG2-04,3,O20,119,3
HEPG2-04_3_O21,HEPG2-04,3,O21,671,3
HEPG2-04_3_O22,HEPG2-04,3,O22,686,3
HEPG2-04_3_O23,HEPG2-04,3,O23,278,3
HEPG2-04_4_B03,HEPG2-04,4,B03,1081,4
HEPG2-04_4_B04,HEPG2-04,4,B04,488,4
HEPG2-04_4_B05,HEPG2-04,4,B05,814,4
HEPG2-04_4_B06,HEPG2-04,4,B06,280,4
HEPG2-04_4_B07,HEPG2-04,4,B07,240,4
HEPG2-04_4_B08,HEPG2-04,4,B08,980,4
HEPG2-04_4_B09,HEPG2-04,4,B09,1038,4
HEPG2-04_4_B10,HEPG2-04,4,B10,631,4
HEPG2-04_4_B11,HEPG2-04,4,B11,773,4
HEPG2-04_4_B12,HEPG2-04,4,B12,971,4
HEPG2-04_4_B13,HEPG2-04,4,B13,799,4
HEPG2-04_4_B14,HEPG2-04,4,B14,929,4
HEPG2-04_4_B15,HEPG2-04,4,B15,260,4
HEPG2-04_4_B16,HEPG2-04,4,B16,273,4
HEPG2-04_4_B17,HEPG2-04,4,B17,1069,4
HEPG2-04_4_B18,HEPG2-04,4,B18,1073,4
HEPG2-04_4_B19,HEPG2-04,4,B19,137,4
HEPG2-04_4_B20,HEPG2-04,4,B20,737,4
HEPG2-04_4_B21,HEPG2-04,4,B21,684,4
HEPG2-04_4_B22,HEPG2-04,4,B22,116,4
HEPG2-04_4_B23,HEPG2-04,4,B23,949,4
HEPG2-04_4_C02,HEPG2-04,4,C02,925,4
HEPG2-04_4_C04,HEPG2-04,4,C04,79,4
HEPG2-04_4_C05,HEPG2-04,4,C05,213,4
HEPG2-04_4_C06,HEPG2-04,4,C06,1005,4
HEPG2-04_4_C08,HEPG2-04,4,C08,1094,4
HEPG2-04_4_C09,HEPG2-04,4,C09,994,4
HEPG2-04_4_C10,HEPG2-04,4,C10,140,4
HEPG2-04_4_C12,HEPG2-04,4,C12,58,4
HEPG2-04_4_C13,HEPG2-04,4,C13,104,4
HEPG2-04_4_C14,HEPG2-04,4,C14,575,4
HEPG2-04_4_C16,HEPG2-04,4,C16,1075,4
HEPG2-04_4_C17,HEPG2-04,4,C17,602,4
HEPG2-04_4_C18,HEPG2-04,4,C18,528,4
HEPG2-04_4_C20,HEPG2-04,4,C20,270,4
HEPG2-04_4_C21,HEPG2-04,4,C21,496,4
HEPG2-04_4_C23,HEPG2-04,4,C23,286,4
HEPG2-04_4_D02,HEPG2-04,4,D02,833,4
HEPG2-04_4_D03,HEPG2-04,4,D03,187,4
HEPG2-04_4_D04,HEPG2-04,4,D04,297,4
HEPG2-04_4_D05,HEPG2-04,4,D05,199,4
HEPG2-04_4_D06,HEPG2-04,4,D06,1082,4
HEPG2-04_4_D07,HEPG2-04,4,D07,767,4
HEPG2-04_4_D08,HEPG2-04,4,D08,574,4
HEPG2-04_4_D09,HEPG2-04,4,D09,794,4
HEPG2-04_4_D10,HEPG2-04,4,D10,518,4
HEPG2-04_4_D11,HEPG2-04,4,D11,1054,4
HEPG2-04_4_D12,HEPG2-04,4,D12,223,4
HEPG2-04_4_D13,HEPG2-04,4,D13,30,4
HEPG2-04_4_D14,HEPG2-04,4,D14,68,4
HEPG2-04_4_D15,HEPG2-04,4,D15,354,4
HEPG2-04_4_D16,HEPG2-04,4,D16,855,4
HEPG2-04_4_D17,HEPG2-04,4,D17,426,4
HEPG2-04_4_D18,HEPG2-04,4,D18,841,4
HEPG2-04_4_D19,HEPG2-04,4,D19,839,4
HEPG2-04_4_D20,HEPG2-04,4,D20,656,4
HEPG2-04_4_D21,HEPG2-04,4,D21,128,4
HEPG2-04_4_D22,HEPG2-04,4,D22,1055,4
HEPG2-04_4_D23,HEPG2-04,4,D23,179,4
HEPG2-04_4_E02,HEPG2-04,4,E02,0,4
HEPG2-04_4_E03,HEPG2-04,4,E03,12,4
HEPG2-04_4_E04,HEPG2-04,4,E04,420,4
HEPG2-04_4_E05,HEPG2-04,4,E05,628,4
HEPG2-04_4_E06,HEPG2-04,4,E06,596,4
HEPG2-04_4_E07,HEPG2-04,4,E07,54,4
HEPG2-04_4_E08,HEPG2-04,4,E08,328,4
HEPG2-04_4_E09,HEPG2-04,4,E09,1010,4
HEPG2-04_4_E10,HEPG2-04,4,E10,275,4
HEPG2-04_4_E11,HEPG2-04,4,E11,1107,4
HEPG2-04_4_E12,HEPG2-04,4,E12,16,4
HEPG2-04_4_E13,HEPG2-04,4,E13,758,4
HEPG2-04_4_E14,HEPG2-04,4,E14,610,4
HEPG2-04_4_E15,HEPG2-04,4,E15,634,4
HEPG2-04_4_E16,HEPG2-04,4,E16,193,4
HEPG2-04_4_E17,HEPG2-04,4,E17,288,4
HEPG2-04_4_E18,HEPG2-04,4,E18,594,4
HEPG2-04_4_E19,HEPG2-04,4,E19,641,4
HEPG2-04_4_E20,HEPG2-04,4,E20,675,4
HEPG2-04_4_E21,HEPG2-04,4,E21,470,4
HEPG2-04_4_E22,HEPG2-04,4,E22,1037,4
HEPG2-04_4_E23,HEPG2-04,4,E23,110,4
HEPG2-04_4_F02,HEPG2-04,4,F02,418,4
HEPG2-04_4_F04,HEPG2-04,4,F04,526,4
HEPG2-04_4_F05,HEPG2-04,4,F05,862,4
HEPG2-04_4_F06,HEPG2-04,4,F06,663,4
HEPG2-04_4_F08,HEPG2-04,4,F08,97,4
HEPG2-04_4_F09,HEPG2-04,4,F09,912,4
HEPG2-04_4_F10,HEPG2-04,4,F10,23,4
HEPG2-04_4_F12,HEPG2-04,4,F12,712,4
HEPG2-04_4_F13,HEPG2-04,4,F13,419,4
HEPG2-04_4_F14,HEPG2-04,4,F14,243,4
HEPG2-04_4_F16,HEPG2-04,4,F16,785,4
HEPG2-04_4_F17,HEPG2-04,4,F17,156,4
HEPG2-04_4_F18,HEPG2-04,4,F18,973,4
HEPG2-04_4_F20,HEPG2-04,4,F20,1022,4
HEPG2-04_4_F21,HEPG2-04,4,F21,1045,4
HEPG2-04_4_F23,HEPG2-04,4,F23,698,4
HEPG2-04_4_G02,HEPG2-04,4,G02,150,4
HEPG2-04_4_G03,HEPG2-04,4,G03,73,4
HEPG2-04_4_G04,HEPG2-04,4,G04,953,4
HEPG2-04_4_G05,HEPG2-04,4,G05,531,4
HEPG2-04_4_G06,HEPG2-04,4,G06,589,4
HEPG2-04_4_G07,HEPG2-04,4,G07,985,4
HEPG2-04_4_G08,HEPG2-04,4,G08,928,4
HEPG2-04_4_G09,HEPG2-04,4,G09,843,4
HEPG2-04_4_G10,HEPG2-04,4,G10,321,4
HEPG2-04_4_G11,HEPG2-04,4,G11,522,4
HEPG2-04_4_G12,HEPG2-04,4,G12,323,4
HEPG2-04_4_G13,HEPG2-04,4,G13,106,4
HEPG2-04_4_G14,HEPG2-04,4,G14,850,4
HEPG2-04_4_G15,HEPG2-04,4,G15,710,4
HEPG2-04_4_G16,HEPG2-04,4,G16,50,4
HEPG2-04_4_G17,HEPG2-04,4,G17,998,4
HEPG2-04_4_G18,HEPG2-04,4,G18,374,4
HEPG2-04_4_G19,HEPG2-04,4,G19,451,4
HEPG2-04_4_G20,HEPG2-04,4,G20,143,4
HEPG2-04_4_G21,HEPG2-04,4,G21,832,4
HEPG2-04_4_G22,HEPG2-04,4,G22,472,4
HEPG2-04_4_G23,HEPG2-04,4,G23,1048,4
HEPG2-04_4_H02,HEPG2-04,4,H02,519,4
HEPG2-04_4_H04,HEPG2-04,4,H04,386,4
HEPG2-04_4_H05,HEPG2-04,4,H05,591,4
HEPG2-04_4_H06,HEPG2-04,4,H06,822,4
HEPG2-04_4_H08,HEPG2-04,4,H08,45,4
HEPG2-04_4_H09,HEPG2-04,4,H09,31,4
HEPG2-04_4_H10,HEPG2-04,4,H10,979,4
HEPG2-04_4_H12,HEPG2-04,4,H12,493,4
HEPG2-04_4_H13,HEPG2-04,4,H13,882,4
HEPG2-04_4_H14,HEPG2-04,4,H14,37,4
HEPG2-04_4_H16,HEPG2-04,4,H16,356,4
HEPG2-04_4_H17,HEPG2-04,4,H17,318,4
HEPG2-04_4_H18,HEPG2-04,4,H18,498,4
HEPG2-04_4_H20,HEPG2-04,4,H20,358,4
HEPG2-04_4_H21,HEPG2-04,4,H21,711,4
HEPG2-04_4_H23,HEPG2-04,4,H23,619,4
HEPG2-04_4_I02,HEPG2-04,4,I02,440,4
HEPG2-04_4_I03,HEPG2-04,4,I03,14,4
HEPG2-04_4_I04,HEPG2-04,4,I04,202,4
HEPG2-04_4_I05,HEPG2-04,4,I05,370,4
HEPG2-04_4_I06,HEPG2-04,4,I06,954,4
HEPG2-04_4_I07,HEPG2-04,4,I07,294,4
HEPG2-04_4_I08,HEPG2-04,4,I08,885,4
HEPG2-04_4_I09,HEPG2-04,4,I09,899,4
HEPG2-04_4_I10,HEPG2-04,4,I10,261,4
HEPG2-04_4_I11,HEPG2-04,4,I11,1021,4
HEPG2-04_4_I12,HEPG2-04,4,I12,756,4
HEPG2-04_4_I13,HEPG2-04,4,I13,540,4
HEPG2-04_4_I14,HEPG2-04,4,I14,720,4
HEPG2-04_4_I15,HEPG2-04,4,I15,476,4
HEPG2-04_4_I16,HEPG2-04,4,I16,560,4
HEPG2-04_4_I17,HEPG2-04,4,I17,587,4
HEPG2-04_4_I18,HEPG2-04,4,I18,592,4
HEPG2-04_4_I19,HEPG2-04,4,I19,316,4
HEPG2-04_4_I20,HEPG2-04,4,I20,872,4
HEPG2-04_4_I21,HEPG2-04,4,I21,612,4
HEPG2-04_4_I22,HEPG2-04,4,I22,573,4
HEPG2-04_4_I23,HEPG2-04,4,I23,458,4
HEPG2-04_4_J02,HEPG2-04,4,J02,846,4
HEPG2-04_4_J04,HEPG2-04,4,J04,997,4
HEPG2-04_4_J05,HEPG2-04,4,J05,226,4
HEPG2-04_4_J06,HEPG2-04,4,J06,835,4
HEPG2-04_4_J08,HEPG2-04,4,J08,609,4
HEPG2-04_4_J09,HEPG2-04,4,J09,509,4
HEPG2-04_4_J10,HEPG2-04,4,J10,403,4
HEPG2-04_4_J12,HEPG2-04,4,J12,69,4
HEPG2-04_4_J13,HEPG2-04,4,J13,780,4
HEPG2-04_4_J14,HEPG2-04,4,J14,241,4
HEPG2-04_4_J16,HEPG2-04,4,J16,13,4
HEPG2-04_4_J17,HEPG2-04,4,J17,468,4
HEPG2-04_4_J18,HEPG2-04,4,J18,18,4
HEPG2-04_4_J20,HEPG2-04,4,J20,824,4
HEPG2-04_4_J21,HEPG2-04,4,J21,176,4
HEPG2-04_4_J23,HEPG2-04,4,J23,406,4
HEPG2-04_4_K02,HEPG2-04,4,K02,161,4
HEPG2-04_4_K03,HEPG2-04,4,K03,82,4
HEPG2-04_4_K04,HEPG2-04,4,K04,152,4
HEPG2-04_4_K05,HEPG2-04,4,K05,993,4
HEPG2-04_4_K06,HEPG2-04,4,K06,264,4
HEPG2-04_4_K07,HEPG2-04,4,K07,204,4
HEPG2-04_4_K08,HEPG2-04,4,K08,892,4
HEPG2-04_4_K09,HEPG2-04,4,K09,930,4
HEPG2-04_4_K10,HEPG2-04,4,K10,306,4
HEPG2-04_4_K11,HEPG2-04,4,K11,231,4
HEPG2-04_4_K12,HEPG2-04,4,K12,1036,4
HEPG2-04_4_K13,HEPG2-04,4,K13,15,4
HEPG2-04_4_K14,HEPG2-04,4,K14,1011,4
HEPG2-04_4_K15,HEPG2-04,4,K15,141,4
HEPG2-04_4_K16,HEPG2-04,4,K16,230,4
HEPG2-04_4_K17,HEPG2-04,4,K17,332,4
HEPG2-04_4_K18,HEPG2-04,4,K18,817,4
HEPG2-04_4_K19,HEPG2-04,4,K19,948,4
HEPG2-04_4_K20,HEPG2-04,4,K20,17,4
HEPG2-04_4_K21,HEPG2-04,4,K21,36,4
HEPG2-04_4_K22,HEPG2-04,4,K22,343,4
HEPG2-04_4_K23,HEPG2-04,4,K23,812,4
HEPG2-04_4_L02,HEPG2-04,4,L02,107,4
HEPG2-04_4_L03,HEPG2-04,4,L03,455,4
HEPG2-04_4_L04,HEPG2-04,4,L04,154,4
HEPG2-04_4_L05,HEPG2-04,4,L05,836,4
HEPG2-04_4_L06,HEPG2-04,4,L06,635,4
HEPG2-04_4_L07,HEPG2-04,4,L07,220,4
HEPG2-04_4_L08,HEPG2-04,4,L08,9,4
HEPG2-04_4_L09,HEPG2-04,4,L09,534,4
HEPG2-04_4_L10,HEPG2-04,4,L10,630,4
HEPG2-04_4_L11,HEPG2-04,4,L11,931,4
HEPG2-04_4_L12,HEPG2-04,4,L12,668,4
HEPG2-04_4_L13,HEPG2-04,4,L13,561,4
HEPG2-04_4_L14,HEPG2-04,4,L14,688,4
HEPG2-04_4_L15,HEPG2-04,4,L15,378,4
HEPG2-04_4_L16,HEPG2-04,4,L16,772,4
HEPG2-04_4_L17,HEPG2-04,4,L17,1050,4
HEPG2-04_4_L18,HEPG2-04,4,L18,771,4
HEPG2-04_4_L19,HEPG2-04,4,L19,976,4
HEPG2-04_4_L20,HEPG2-04,4,L20,344,4
HEPG2-04_4_L21,HEPG2-04,4,L21,427,4
HEPG2-04_4_L22,HEPG2-04,4,L22,205,4
HEPG2-04_4_L23,HEPG2-04,4,L23,325,4
HEPG2-04_4_M02,HEPG2-04,4,M02,1095,4
HEPG2-04_4_M04,HEPG2-04,4,M04,103,4
HEPG2-04_4_M05,HEPG2-04,4,M05,728,4
HEPG2-04_4_M06,HEPG2-04,4,M06,725,4
HEPG2-04_4_M08,HEPG2-04,4,M08,433,4
HEPG2-04_4_M09,HEPG2-04,4,M09,924,4
HEPG2-04_4_M10,HEPG2-04,4,M10,1097,4
HEPG2-04_4_M12,HEPG2-04,4,M12,792,4
HEPG2-04_4_M13,HEPG2-04,4,M13,1026,4
HEPG2-04_4_M14,HEPG2-04,4,M14,524,4
HEPG2-04_4_M16,HEPG2-04,4,M16,441,4
HEPG2-04_4_M17,HEPG2-04,4,M17,251,4
HEPG2-04_4_M18,HEPG2-04,4,M18,935,4
HEPG2-04_4_M20,HEPG2-04,4,M20,67,4
HEPG2-04_4_M21,HEPG2-04,4,M21,693,4
HEPG2-04_4_M23,HEPG2-04,4,M23,1009,4
HEPG2-04_4_N02,HEPG2-04,4,N02,201,4
HEPG2-04_4_N03,HEPG2-04,4,N03,778,4
HEPG2-04_4_N04,HEPG2-04,4,N04,645,4
HEPG2-04_4_N05,HEPG2-04,4,N05,416,4
HEPG2-04_4_N06,HEPG2-04,4,N06,331,4
HEPG2-04_4_N07,HEPG2-04,4,N07,1001,4
HEPG2-04_4_N08,HEPG2-04,4,N08,741,4
HEPG2-04_4_N09,HEPG2-04,4,N09,292,4
HEPG2-04_4_N10,HEPG2-04,4,N10,823,4
HEPG2-04_4_N11,HEPG2-04,4,N11,1004,4
HEPG2-04_4_N12,HEPG2-04,4,N12,249,4
HEPG2-04_4_N13,HEPG2-04,4,N13,906,4
HEPG2-04_4_N14,HEPG2-04,4,N14,298,4
HEPG2-04_4_N15,HEPG2-04,4,N15,880,4
HEPG2-04_4_N16,HEPG2-04,4,N16,367,4
HEPG2-04_4_N17,HEPG2-04,4,N17,854,4
HEPG2-04_4_N18,HEPG2-04,4,N18,958,4
HEPG2-04_4_N19,HEPG2-04,4,N19,71,4
HEPG2-04_4_N20,HEPG2-04,4,N20,235,4
HEPG2-04_4_N21,HEPG2-04,4,N21,200,4
HEPG2-04_4_N22,HEPG2-04,4,N22,209,4
HEPG2-04_4_N23,HEPG2-04,4,N23,227,4
HEPG2-04_4_O02,HEPG2-04,4,O02,139,4
HEPG2-04_4_O03,HEPG2-04,4,O03,702,4
HEPG2-04_4_O04,HEPG2-04,4,O04,1103,4
HEPG2-04_4_O05,HEPG2-04,4,O05,1061,4
HEPG2-04_4_O06,HEPG2-04,4,O06,746,4
HEPG2-04_4_O07,HEPG2-04,4,O07,208,4
HEPG2-04_4_O08,HEPG2-04,4,O08,247,4
HEPG2-04_4_O09,HEPG2-04,4,O09,803,4
HEPG2-04_4_O10,HEPG2-04,4,O10,568,4
HEPG2-04_4_O11,HEPG2-04,4,O11,680,4
HEPG2-04_4_O12,HEPG2-04,4,O12,904,4
HEPG2-04_4_O13,HEPG2-04,4,O13,430,4
HEPG2-04_4_O14,HEPG2-04,4,O14,964,4
HEPG2-04_4_O15,HEPG2-04,4,O15,304,4
HEPG2-04_4_O16,HEPG2-04,4,O16,696,4
HEPG2-04_4_O17,HEPG2-04,4,O17,638,4
HEPG2-04_4_O18,HEPG2-04,4,O18,1072,4
HEPG2-04_4_O19,HEPG2-04,4,O19,474,4
HEPG2-04_4_O20,HEPG2-04,4,O20,85,4
HEPG2-04_4_O21,HEPG2-04,4,O21,911,4
HEPG2-04_4_O22,HEPG2-04,4,O22,878,4
HEPG2-04_4_O23,HEPG2-04,4,O23,621,4
HEPG2-05_1_B03,HEPG2-05,1,B03,151,3
HEPG2-05_1_B04,HEPG2-05,1,B04,808,3
HEPG2-05_1_B05,HEPG2-05,1,B05,465,3
HEPG2-05_1_B06,HEPG2-05,1,B06,570,3
HEPG2-05_1_B07,HEPG2-05,1,B07,180,3
HEPG2-05_1_B08,HEPG2-05,1,B08,34,3
HEPG2-05_1_B09,HEPG2-05,1,B09,869,3
HEPG2-05_1_B10,HEPG2-05,1,B10,142,3
HEPG2-05_1_B11,HEPG2-05,1,B11,504,3
HEPG2-05_1_B12,HEPG2-05,1,B12,658,3
HEPG2-05_1_B13,HEPG2-05,1,B13,501,3
HEPG2-05_1_B14,HEPG2-05,1,B14,707,3
HEPG2-05_1_B15,HEPG2-05,1,B15,96,3
HEPG2-05_1_B16,HEPG2-05,1,B16,464,3
HEPG2-05_1_B17,HEPG2-05,1,B17,278,3
HEPG2-05_1_B18,HEPG2-05,1,B18,818,3
HEPG2-05_1_B19,HEPG2-05,1,B19,617,3
HEPG2-05_1_B20,HEPG2-05,1,B20,807,3
HEPG2-05_1_B21,HEPG2-05,1,B21,963,3
HEPG2-05_1_B22,HEPG2-05,1,B22,65,3
HEPG2-05_1_B23,HEPG2-05,1,B23,942,3
HEPG2-05_1_C02,HEPG2-05,1,C02,401,3
HEPG2-05_1_C04,HEPG2-05,1,C04,590,3
HEPG2-05_1_C05,HEPG2-05,1,C05,516,3
HEPG2-05_1_C06,HEPG2-05,1,C06,84,3
HEPG2-05_1_C08,HEPG2-05,1,C08,326,3
HEPG2-05_1_C09,HEPG2-05,1,C09,829,3
HEPG2-05_1_C10,HEPG2-05,1,C10,632,3
HEPG2-05_1_C12,HEPG2-05,1,C12,759,3
HEPG2-05_1_C13,HEPG2-05,1,C13,1093,3
HEPG2-05_1_C14,HEPG2-05,1,C14,62,3
HEPG2-05_1_C16,HEPG2-05,1,C16,748,3
HEPG2-05_1_C17,HEPG2-05,1,C17,246,3
HEPG2-05_1_C18,HEPG2-05,1,C18,121,3
HEPG2-05_1_C20,HEPG2-05,1,C20,782,3
HEPG2-05_1_C21,HEPG2-05,1,C21,1034,3
HEPG2-05_1_C23,HEPG2-05,1,C23,271,3
HEPG2-05_1_D02,HEPG2-05,1,D02,527,3
HEPG2-05_1_D03,HEPG2-05,1,D03,564,3
HEPG2-05_1_D04,HEPG2-05,1,D04,1079,3
HEPG2-05_1_D05,HEPG2-05,1,D05,677,3
HEPG2-05_1_D06,HEPG2-05,1,D06,49,3
HEPG2-05_1_D07,HEPG2-05,1,D07,860,3
HEPG2-05_1_D08,HEPG2-05,1,D08,1074,3
HEPG2-05_1_D09,HEPG2-05,1,D09,377,3
HEPG2-05_1_D10,HEPG2-05,1,D10,191,3
HEPG2-05_1_D11,HEPG2-05,1,D11,114,3
HEPG2-05_1_D12,HEPG2-05,1,D12,267,3
HEPG2-05_1_D13,HEPG2-05,1,D13,1057,3
HEPG2-05_1_D14,HEPG2-05,1,D14,382,3
HEPG2-05_1_D15,HEPG2-05,1,D15,977,3
HEPG2-05_1_D16,HEPG2-05,1,D16,944,3
HEPG2-05_1_D17,HEPG2-05,1,D17,749,3
HEPG2-05_1_D18,HEPG2-05,1,D18,1053,3
HEPG2-05_1_D19,HEPG2-05,1,D19,796,3
HEPG2-05_1_D20,HEPG2-05,1,D20,375,3
HEPG2-05_1_D21,HEPG2-05,1,D21,1085,3
HEPG2-05_1_D22,HEPG2-05,1,D22,678,3
HEPG2-05_1_D23,HEPG2-05,1,D23,666,3
HEPG2-05_1_E02,HEPG2-05,1,E02,530,3
HEPG2-05_1_E03,HEPG2-05,1,E03,863,3
HEPG2-05_1_E04,HEPG2-05,1,E04,633,3
HEPG2-05_1_E05,HEPG2-05,1,E05,448,3
HEPG2-05_1_E06,HEPG2-05,1,E06,740,3
HEPG2-05_1_E07,HEPG2-05,1,E07,148,3
HEPG2-05_1_E08,HEPG2-05,1,E08,363,3
HEPG2-05_1_E09,HEPG2-05,1,E09,265,3
HEPG2-05_1_E10,HEPG2-05,1,E10,480,3
HEPG2-05_1_E11,HEPG2-05,1,E11,435,3
HEPG2-05_1_E12,HEPG2-05,1,E12,805,3
HEPG2-05_1_E13,HEPG2-05,1,E13,484,3
HEPG2-05_1_E14,HEPG2-05,1,E14,999,3
HEPG2-05_1_E15,HEPG2-05,1,E15,477,3
HEPG2-05_1_E16,HEPG2-05,1,E16,625,3
HEPG2-05_1_E17,HEPG2-05,1,E17,120,3
HEPG2-05_1_E18,HEPG2-05,1,E18,190,3
HEPG2-05_1_E19,HEPG2-05,1,E19,512,3
HEPG2-05_1_E20,HEPG2-05,1,E20,858,3
HEPG2-05_1_E21,HEPG2-05,1,E21,494,3
HEPG2-05_1_E22,HEPG2-05,1,E22,627,3
HEPG2-05_1_E23,HEPG2-05,1,E23,861,3
HEPG2-05_1_F02,HEPG2-05,1,F02,250,3
HEPG2-05_1_F04,HEPG2-05,1,F04,402,3
HEPG2-05_1_F05,HEPG2-05,1,F05,848,3
HEPG2-05_1_F06,HEPG2-05,1,F06,311,3
HEPG2-05_1_F08,HEPG2-05,1,F08,183,3
HEPG2-05_1_F09,HEPG2-05,1,F09,616,3
HEPG2-05_1_F10,HEPG2-05,1,F10,185,3
HEPG2-05_1_F12,HEPG2-05,1,F12,76,3
HEPG2-05_1_F13,HEPG2-05,1,F13,769,3
HEPG2-05_1_F14,HEPG2-05,1,F14,444,3
HEPG2-05_1_F16,HEPG2-05,1,F16,338,3
HEPG2-05_1_F17,HEPG2-05,1,F17,727,3
HEPG2-05_1_F18,HEPG2-05,1,F18,122,3
HEPG2-05_1_F20,HEPG2-05,1,F20,405,3
HEPG2-05_1_F21,HEPG2-05,1,F21,168,3
HEPG2-05_1_F23,HEPG2-05,1,F23,90,3
HEPG2-05_1_G02,HEPG2-05,1,G02,873,3
HEPG2-05_1_G03,HEPG2-05,1,G03,29,3
HEPG2-05_1_G04,HEPG2-05,1,G04,1059,3
HEPG2-05_1_G05,HEPG2-05,1,G05,259,3
HEPG2-05_1_G06,HEPG2-05,1,G06,595,3
HEPG2-05_1_G07,HEPG2-05,1,G07,908,3
HEPG2-05_1_G08,HEPG2-05,1,G08,926,3
HEPG2-05_1_G09,HEPG2-05,1,G09,319,3
HEPG2-05_1_G10,HEPG2-05,1,G10,380,3
HEPG2-05_1_G11,HEPG2-05,1,G11,820,3
HEPG2-05_1_G12,HEPG2-05,1,G12,866,3
HEPG2-05_1_G13,HEPG2-05,1,G13,359,3
HEPG2-05_1_G14,HEPG2-05,1,G14,969,3
HEPG2-05_1_G15,HEPG2-05,1,G15,800,3
HEPG2-05_1_G16,HEPG2-05,1,G16,186,3
HEPG2-05_1_G17,HEPG2-05,1,G17,198,3
HEPG2-05_1_G18,HEPG2-05,1,G18,491,3
HEPG2-05_1_G19,HEPG2-05,1,G19,387,3
